date,equity,vix,commodity,bond
2005-03-18,1189.6500244140625,13.140000343322754,385.2551,324.358
2005-03-21,1183.780029296875,13.609999656677246,385.1418,324.027
2005-03-22,1171.7099609375,14.270000457763672,380.4248,321.881
2005-03-23,1172.530029296875,14.0600004196167,371.6716,321.997
2005-03-24,1171.4200439453125,13.420000076293945,374.8978,322.481
2005-03-28,1174.280029296875,13.75,372.2901,321.656
2005-03-29,1165.3599853515625,14.489999771118164,373.425,322.64
2005-03-30,1181.4100341796875,13.640000343322754,374.2622,323.519
2005-03-31,1180.5899658203125,14.020000457763672,383.6221,325.187
2005-04-01,1172.9200439453125,14.09000015258789,391.5963,326.402
2005-04-04,1176.1199951171875,14.109999656677246,389.4414,326.334
2005-04-05,1181.3900146484375,13.680000305175781,384.87300000000005,326.01599999999996
2005-04-06,1184.0699462890625,13.149999618530273,382.9102,326.948
2005-04-07,1191.1400146484375,12.329999923706055,374.905,326.117
2005-04-08,1181.199951171875,12.619999885559082,370.1062,325.768
2005-04-11,1181.2099609375,11.979999542236328,372.9524,326.91
2005-04-12,1187.760009765625,11.300000190734863,367.656,329.13
2005-04-13,1173.7900390625,13.3100004196167,361.2,328.87699999999995
2005-04-14,1162.050048828125,14.529999732971191,364.4051,329.282
2005-04-15,1142.6199951171875,17.739999771118164,360.85,331.656
2005-04-18,1145.97998046875,16.559999465942383,357.8416,332.37699999999995
2005-04-19,1152.780029296875,14.960000038146973,369.0183,333.624
2005-04-20,1137.5,16.920000076293945,372.42699999999996,333.398
2005-04-21,1159.949951171875,14.40999984741211,373.5882,331.173
2005-04-22,1152.1199951171875,15.380000114440918,378.8347,332.441
2005-04-25,1162.0999755859375,14.619999885559082,376.29400000000004,332.531
2005-04-26,1151.8299560546875,14.90999984741211,374.4883,332.226
2005-04-27,1156.3800048828125,14.869999885559082,361.9153,332.973
2005-04-28,1143.219970703125,16.860000610351562,362.0278,334.746
2005-04-29,1156.8499755859375,15.3100004196167,353.6854,334.08099999999996
2005-05-02,1162.1600341796875,15.119999885559082,357.1423,334.329
2005-05-03,1161.1700439453125,14.529999732971191,349.8886,334.09
2005-05-04,1175.6500244140625,13.850000381469727,352.5961,334.61300000000006
2005-05-05,1172.6300048828125,13.979999542236328,354.2081,335.32099999999997
2005-05-06,1171.3499755859375,14.050000190734863,354.7154,332.69699999999995
2005-05-09,1178.8399658203125,13.75,358.4418,332.392
2005-05-10,1166.219970703125,14.90999984741211,361.462,333.968
2005-05-11,1171.1099853515625,14.449999809265137,355.6986,334.43800000000005
2005-05-12,1159.3599853515625,16.1200008392334,348.01300000000003,335.001
2005-05-13,1154.050048828125,16.31999969482422,346.4484,336.205
2005-05-16,1165.68994140625,15.680000305175781,344.4795,336.12300000000005
2005-05-17,1173.800048828125,14.569999694824219,347.3632,336.371
2005-05-18,1185.56005859375,13.630000114440918,342.4695,337.61800000000005
2005-05-19,1191.0799560546875,13.319999694824219,341.595,336.56300000000005
2005-05-20,1189.280029296875,13.140000343322754,341.0289,336.214
2005-05-23,1193.8599853515625,12.949999809265137,343.8405,337.69800000000004
2005-05-24,1194.0699462890625,12.6899995803833,345.7489,338.64300000000003
2005-05-25,1190.010009765625,12.579999923706055,351.7714,337.719
2005-05-26,1197.6199951171875,12.239999771118164,352.0773,337.559
2005-05-27,1198.780029296875,12.149999618530273,354.8499,337.855
2005-05-31,1191.5,13.289999961853027,354.8881,339.86199999999997
2005-06-01,1202.219970703125,12.359999656677246,368.9709,342.57599999999996
2005-06-02,1204.2900390625,11.84000015258789,366.1164,343.139
2005-06-03,1196.02001953125,12.149999618530273,373.6246,340.837
2005-06-06,1197.510009765625,12.279999732971191,373.8316,341.29400000000004
2005-06-07,1197.260009765625,12.390000343322754,371.6844,342.749
2005-06-08,1194.6700439453125,12.699999809265137,366.5692,341.94699999999995
2005-06-09,1200.9300537109375,12.079999923706055,375.8348,341.276
2005-06-10,1198.1099853515625,11.960000038146973,372.4492,339.184
2005-06-13,1200.8199462890625,11.649999618530273,382.9833,338.13199999999995
2005-06-14,1203.9100341796875,11.789999961853027,379.8803,337.08
2005-06-15,1206.5799560546875,11.460000038146973,383.0029,337.43300000000005
2005-06-16,1210.9599609375,11.149999618530273,387.4784,338.467
2005-06-17,1216.9599609375,11.479999542236328,395.5577,338.58
2005-06-20,1216.0999755859375,11.470000267028809,399.0615,337.974
2005-06-21,1213.6099853515625,11.079999923706055,393.8229,339.36400000000003
2005-06-22,1213.8800048828125,11.050000190734863,389.8694,342.314
2005-06-23,1200.72998046875,12.130000114440918,395.7464,341.985
2005-06-24,1191.5699462890625,12.180000305175781,396.6528,343.305
2005-06-27,1190.68994140625,12.520000457763672,398.2278,343.76199999999994
2005-06-28,1201.5699462890625,11.579999923706055,387.125,341.962
2005-06-29,1199.8499755859375,11.770000457763672,382.9037,341.37
2005-06-30,1191.3299560546875,12.039999961853027,379.7879,342.64099999999996
2005-07-01,1194.43994140625,11.399999618530273,390.7274,340.129
2005-07-05,1204.989990234375,11.680000305175781,398.5795,338.288
2005-07-06,1194.93994140625,12.270000457763672,408.2864,339.296
2005-07-07,1197.8699951171875,12.489999771118164,404.5506,340.147
2005-07-08,1211.8599853515625,11.449999809265137,399.8552,338.528
2005-07-11,1219.43994140625,11.279999732971191,396.2149,338.775
2005-07-12,1222.2099609375,10.949999809265137,405.7446,337.76300000000003
2005-07-13,1223.2900390625,10.84000015258789,403.4703,337.171
2005-07-14,1226.5,10.8100004196167,394.8434,336.788
2005-07-15,1227.9200439453125,10.329999923706055,396.7495,337.059
2005-07-18,1221.1300048828125,10.770000457763672,392.0871,335.784
2005-07-19,1229.3499755859375,10.449999809265137,391.8712,336.661
2005-07-20,1235.199951171875,10.229999542236328,389.0317,337.381
2005-07-21,1227.0400390625,10.970000267028809,383.4584,334.531
2005-07-22,1233.6800537109375,10.520000457763672,390.415,335.95599999999996
2005-07-25,1229.030029296875,11.100000381469727,391.0198,335.416
2005-07-26,1231.1600341796875,10.989999771118164,392.8779,335.611
2005-07-27,1236.7900390625,10.359999656677246,394.3213,335.111
2005-07-28,1243.719970703125,10.520000457763672,398.7561,336.89300000000003
2005-07-29,1234.1800537109375,11.569999694824219,401.999,334.644
2005-08-01,1235.3499755859375,12.079999923706055,408.7134,333.73699999999997
2005-08-02,1244.1199951171875,11.75,411.846,333.35400000000004
2005-08-03,1245.0400390625,11.829999923706055,406.9561,334.337
2005-08-04,1235.8599853515625,12.520000457763672,409.8106,333.902
2005-08-05,1226.4200439453125,12.479999542236328,414.7617,332.07199999999995
2005-08-08,1223.1300048828125,13.210000038146973,422.4249,331.375
2005-08-09,1231.3800048828125,12.399999618530273,418.8785,332.095
2005-08-10,1229.1300048828125,12.380000114440918,430.5452,332.185
2005-08-11,1237.81005859375,12.420000076293945,437.7988,333.731
2005-08-12,1230.3900146484375,12.739999771118164,441.01099999999997,335.76
2005-08-15,1233.8699951171875,12.260000228881836,437.8916,334.879
2005-08-16,1219.3399658203125,13.520000457763672,438.2619,336.11
2005-08-17,1220.239990234375,13.300000190734863,424.1979,334.914
2005-08-18,1219.02001953125,13.420000076293945,420.722,336.54
2005-08-19,1219.7099609375,13.420000076293945,429.9886,336.82300000000004
2005-08-22,1221.72998046875,13.420000076293945,432.3023,336.80800000000005
2005-08-23,1217.5899658203125,13.34000015258789,432.8728,337.423
2005-08-24,1209.5899658203125,14.170000076293945,441.0927,337.68300000000005
2005-08-25,1212.3699951171875,13.729999542236328,441.264,338.20599999999996
2005-08-26,1205.0999755859375,13.720000267028809,436.0066,337.505
2005-08-29,1212.280029296875,13.520000457763672,448.6483,337.949
2005-08-30,1208.4100341796875,13.649999618530273,467.56800000000004,340.139
2005-08-31,1220.3299560546875,12.600000381469727,465.1507,342.224
2005-09-01,1221.5899658203125,13.149999618530273,475.2529,342.26199999999994
